-22.88,  109.32,-22.10,  106.51,-21.35,  103.72,-20.64,  100.93,-20.03,  98.13,-19.55,  95.30,-19.25,  92.42,-19.17,  89.48,-19.33,  86.52,-19.72,  83.55,-20.28,  80.61,-20.97,  77.71,-21.73,  74.83,-22.47,  71.98,-23.14,  69.12,-23.69,  66.25,-24.08,  63.37,-24.30,  60.47,-24.37,  57.55,-24.30,  54.63,-24.13,  51.69,-23.86,  48.74,-23.52,  45.78,-23.13,  42.81,-22.70,  39.85,
-22.29,  110.04,-21.52,  107.24,-20.77,  104.46,-20.07,  101.68,-19.48,  98.89,-19.03,  96.05,-18.77,  93.15,-18.74,  90.19,-18.95,  87.19,-19.40,  84.20,-20.05,  81.24,-20.84,  78.33,-21.69,  75.47,-22.52,  72.63,-23.27,  69.79,-23.88,  66.93,-24.33,  64.04,-24.60,  61.13,-24.72,  58.21,-24.70,  55.26,-24.57,  52.31,-24.35,  49.35,-24.05,  46.38,-23.70,  43.42,-23.31,  40.46,
-21.84,  110.68,-21.12,  107.89,-20.43,  105.10,-19.79,  102.32,-19.25,  99.51,-18.86,  96.64,-18.66,  93.71,-18.68,  90.71,-18.95,  87.67,-19.45,  84.64,-20.17,  81.66,-21.02,  78.73,-21.93,  75.85,-22.83,  72.99,-23.64,  70.14,-24.31,  67.27,-24.80,  64.37,-25.11,  61.45,-25.26,  58.51,-25.26,  55.57,-25.15,  52.63,-24.95,  49.68,-24.67,  46.73,-24.33,  43.79,-23.95,  40.85,
-21.75,  111.20,-21.07,  108.40,-20.41,  105.61,-19.81,  102.80,-19.32,  99.97,-18.97,  97.07,-18.82,  94.09,-18.90,  91.04,-19.22,  87.96,-19.78,  84.88,-20.55,  81.86,-21.45,  78.89,-22.41,  75.98,-23.36,  73.09,-24.21,  70.21,-24.91,  67.31,-25.43,  64.39,-25.76,  61.45,-25.91,  58.52,-25.91,  55.59,-25.79,  52.67,-25.57,  49.76,-25.27,  46.85,-24.92,  43.96,-24.53,  41.08,
-21.96,  111.59,-21.27,  108.79,-20.61,  105.99,-20.00,  103.18,-19.51,  100.32,-19.19,  97.38,-19.07,  94.36,-19.19,  91.25,-19.56,  88.12,-20.17,  84.99,-20.98,  81.92,-21.92,  78.92,-22.91,  75.97,-23.88,  73.05,-24.75,  70.14,-25.46,  67.21,-25.98,  64.27,-26.30,  61.33,-26.43,  58.39,-26.42,  55.48,-26.28,  52.58,-26.04,  49.70,-25.72,  46.83,-25.34,  43.98,-24.94,  41.14,
-22.21,  111.91,-21.51,  109.11,-20.84,  106.30,-20.23,  103.47,-19.74,  100.59,-19.42,  97.63,-19.32,  94.56,-19.46,  91.41,-19.86,  88.23,-20.49,  85.07,-21.32,  81.96,-22.27,  78.91,-23.27,  75.93,-24.24,  72.98,-25.10,  70.04,-25.81,  67.10,-26.32,  64.14,-26.63,  61.19,-26.76,  58.25,-26.73,  55.35,-26.57,  52.46,-26.31,  49.59,-25.97,  46.75,-25.58,  43.92,-25.15,  41.11,
-22.38,  112.22,-21.69,  109.40,-21.02,  106.57,-20.41,  103.73,-19.93,  100.82,-19.62,  97.83,-19.53,  94.73,-19.69,  91.55,-20.10,  88.34,-20.74,  85.14,-21.57,  82.00,-22.52,  78.93,-23.51,  75.92,-24.46,  72.95,-25.32,  69.99,-26.01,  67.03,-26.51,  64.06,-26.82,  61.10,-26.93,  58.17,-26.90,  55.27,-26.73,  52.39,-26.46,  49.54,-26.11,  46.71,-25.70,  43.90,-25.26,  41.11,
-22.57,  112.47,-21.87,  109.64,-21.18,  106.81,-20.57,  103.94,-20.07,  101.02,-19.75,  98.00,-19.66,  94.89,-19.81,  91.69,-20.22,  88.46,-20.86,  85.25,-21.68,  82.09,-22.63,  79.00,-23.61,  75.97,-24.57,  72.98,-25.42,  70.00,-26.11,  67.02,-26.61,  64.04,-26.91,  61.08,-27.02,  58.15,-26.98,  55.26,-26.82,  52.39,-26.55,  49.55,-26.20,  46.73,-25.80,  43.93,-25.36,  41.14,
-22.76,  112.61,-22.02,  109.78,-21.30,  106.95,-20.64,  104.09,-20.11,  101.16,-19.77,  98.14,-19.65,  95.01,-19.79,  91.81,-20.19,  88.57,-20.83,  85.35,-21.65,  82.18,-22.60,  79.08,-23.59,  76.04,-24.56,  73.04,-25.42,  70.04,-26.12,  67.06,-26.63,  64.07,-26.93,  61.11,-27.05,  58.18,-27.02,  55.29,-26.86,  52.43,-26.61,  49.59,-26.27,  46.77,-25.88,  43.97,-25.45,  41.19,
-22.81,  112.55,-22.04,  109.75,-21.29,  106.94,-20.62,  104.10,-20.07,  101.19,-19.70,  98.18,-19.58,  95.06,-19.70,  91.86,-20.09,  88.63,-20.72,  85.40,-21.54,  82.23,-22.50,  79.13,-23.50,  76.08,-24.49,  73.07,-25.37,  70.07,-26.09,  67.08,-26.61,  64.09,-26.93,  61.12,-27.06,  58.19,-27.03,  55.30,-26.88,  52.44,-26.63,  49.61,-26.29,  46.79,-25.90,  43.99,-25.49,  41.20,
-22.80,  112.33,-22.03,  109.56,-21.29,  106.78,-20.61,  103.96,-20.06,  101.07,-19.69,  98.08,-19.55,  94.98,-19.67,  91.79,-20.04,  88.57,-20.65,  85.35,-21.47,  82.17,-22.42,  79.06,-23.43,  76.01,-24.42,  73.00,-25.32,  70.00,-26.05,  67.00,-26.58,  64.01,-26.90,  61.05,-27.03,  58.11,-27.01,  55.22,-26.85,  52.37,-26.60,  49.54,-26.26,  46.72,-25.87,  43.92,-25.45,  41.13,
-22.84,  112.04,-22.08,  109.28,-21.36,  106.50,-20.70,  103.70,-20.15,  100.83,-19.78,  97.87,-19.62,  94.79,-19.71,  91.62,-20.06,  88.41,-20.65,  85.19,-21.45,  82.02,-22.39,  78.90,-23.40,  75.85,-24.38,  72.84,-25.27,  69.83,-26.00,  66.83,-26.52,  63.84,-26.84,  60.87,-26.97,  57.94,-26.94,  55.05,-26.78,  52.20,-26.52,  49.37,-26.18,  46.56,-25.78,  43.76,-25.37,  40.97,
-22.91,  111.71,-22.17,  108.96,-21.46,  106.20,-20.81,  103.41,-20.27,  100.56,-19.89,  97.61,-19.72,  94.56,-19.79,  91.40,-20.11,  88.20,-20.68,  84.99,-21.46,  81.82,-22.39,  78.70,-23.38,  75.65,-24.35,  72.62,-25.22,  69.61,-25.93,  66.61,-26.44,  63.61,-26.74,  60.64,-26.86,  57.71,-26.82,  54.81,-26.66,  51.96,-26.39,  49.13,-26.05,  46.32,-25.65,  43.53,-25.23,  40.75,
-22.93,  111.40,-22.21,  108.66,-21.52,  105.91,-20.89,  103.13,-20.36,  100.29,-19.97,  97.37,-19.79,  94.32,-19.84,  91.18,-20.14,  87.99,-20.70,  84.78,-21.46,  81.60,-22.38,  78.48,-23.35,  75.42,-24.30,  72.38,-25.15,  69.37,-25.84,  66.36,-26.32,  63.36,-26.61,  60.39,-26.72,  57.45,-26.67,  54.56,-26.49,  51.71,-26.22,  48.88,-25.87,  46.08,-25.47,  43.30,-25.05,  40.52,
-22.92,  111.11,-22.22,  108.37,-21.54,  105.62,-20.92,  102.85,-20.40,  100.02,-20.01,  97.11,-19.82,  94.08,-19.87,  90.95,-20.16,  87.77,-20.70,  84.56,-21.45,  81.39,-22.35,  78.26,-23.31,  75.18,-24.23,  72.14,-25.06,  69.12,-25.71,  66.11,-26.18,  63.11,-26.44,  60.15,-26.53,  57.22,-26.47,  54.33,-26.29,  51.49,-26.01,  48.67,-25.65,  45.87,-25.25,  43.08,-24.83,  40.30,
-22.89,  110.84,-22.19,  108.10,-21.52,  105.35,-20.91,  102.58,-20.39,  99.75,-20.02,  96.84,-19.84,  93.82,-19.88,  90.70,-20.17,  87.52,-20.70,  84.33,-21.44,  81.16,-22.31,  78.03,-23.24,  74.95,-24.14,  71.91,-24.93,  68.88,-25.55,  65.88,-25.98,  62.89,-26.22,  59.94,-26.29,  57.02,-26.22,  54.14,-26.03,  51.30,-25.75,  48.48,-25.40,  45.68,-25.01,  42.89,-24.60,  40.10,
-22.80,  110.53,-22.09,  107.80,-21.42,  105.06,-20.81,  102.30,-20.31,  99.47,-19.95,  96.56,-19.79,  93.54,-19.85,  90.42,-20.15,  87.25,-20.68,  84.07,-21.41,  80.90,-22.26,  77.79,-23.15,  74.72,-24.01,  71.69,-24.76,  68.68,-25.35,  65.68,-25.74,  62.71,-25.96,  59.77,-26.01,  56.86,-25.92,  53.99,-25.73,  51.15,-25.45,  48.32,-25.11,  45.51,-24.73,  42.71,-24.33,  39.90,
-22.67,  110.11,-21.93,  107.41,-21.22,  104.70,-20.59,  101.95,-20.08,  99.13,-19.73,  96.23,-19.59,  93.21,-19.68,  90.11,-20.00,  86.94,-20.56,  83.77,-21.29,  80.63,-22.13,  77.53,-23.01,  74.48,-23.85,  71.47,-24.57,  68.48,-25.12,  65.52,-25.49,  62.58,-25.67,  59.66,-25.71,  56.77,-25.61,  53.91,-25.42,  51.06,-25.15,  48.23,-24.82,  45.40,-24.45,  42.57,-24.06,  39.74,
-22.50,  109.54,-21.68,  106.88,-20.91,  104.20,-20.23,  101.49,-19.69,  98.70,-19.33,  95.81,-19.20,  92.81,-19.32,  89.72,-19.69,  86.57,-20.28,  83.42,-21.05,  80.30,-21.92,  77.23,-22.81,  74.22,-23.64,  71.25,-24.35,  68.31,-24.89,  65.39,-25.23,  62.49,-25.40,  59.62,-25.42,  56.77,-25.32,  53.93,-25.13,  51.10,-24.87,  48.27,-24.55,  45.43,-24.20,  42.58,-23.84,  39.72,

