-11.04,  133.45,-12.20,  130.77,-13.36,  128.08,-14.52,  125.41,-15.67,  122.74,-16.82,  120.07,-17.97,  117.40,-19.11,  114.69,-20.22,  111.94,-21.28,  109.13,-22.24,  106.25,-23.06,  103.30,-23.70,  100.28,-24.12,  97.22,-24.30,  94.15,-24.25,  91.11,-24.00,  88.12,-23.62,  85.21,-23.17,  82.37,-22.72,  79.58,-22.30,  76.81,-21.93,  74.03,-21.60,  71.24,-21.29,  68.40,-20.95,  65.55,-20.54,  62.68,-20.01,  59.81,-19.36,  56.97,-18.55,  54.17,-17.59,  51.43,-16.48,  48.75,-15.27,  46.14,-14.00,  43.57,
-10.92,  132.99,-12.08,  130.30,-13.24,  127.60,-14.40,  124.92,-15.55,  122.24,-16.70,  119.57,-17.86,  116.89,-19.00,  114.19,-20.11,  111.45,-21.16,  108.65,-22.11,  105.78,-22.92,  102.84,-23.54,  99.84,-23.94,  96.80,-24.10,  93.75,-24.02,  90.72,-23.76,  87.75,-23.36,  84.85,-22.91,  82.01,-22.45,  79.23,-22.04,  76.46,-21.68,  73.68,-21.36,  70.88,-21.05,  68.05,-20.71,  65.20,-20.29,  62.33,-19.75,  59.48,-19.08,  56.65,-18.25,  53.87,-17.26,  51.15,-16.13,  48.49,-14.88,  45.90,-13.58,  43.35,
-10.77,  132.53,-11.93,  129.83,-13.08,  127.13,-14.23,  124.44,-15.38,  121.76,-16.53,  119.08,-17.67,  116.40,-18.80,  113.70,-19.90,  110.96,-20.94,  108.17,-21.87,  105.31,-22.66,  102.39,-23.25,  99.41,-23.62,  96.39,-23.75,  93.37,-23.66,  90.37,-23.38,  87.42,-22.98,  84.53,-22.52,  81.71,-22.07,  78.92,-21.67,  76.16,-21.32,  73.38,-21.01,  70.58,-20.71,  67.76,-20.37,  64.91,-19.95,  62.06,-19.41,  59.22,-18.73,  56.42,-17.89,  53.66,-16.89,  50.96,-15.73,  48.34,-14.47,  45.77,-13.16,  43.24,
-10.58,  132.11,-11.72,  129.40,-12.85,  126.69,-13.99,  124.00,-15.12,  121.32,-16.26,  118.64,-17.39,  115.95,-18.51,  113.25,-19.59,  110.52,-20.61,  107.74,-21.52,  104.90,-22.28,  101.99,-22.85,  99.04,-23.20,  96.06,-23.31,  93.07,-23.20,  90.10,-22.91,  87.17,-22.51,  84.30,-22.05,  81.48,-21.61,  78.69,-21.22,  75.92,-20.88,  73.14,-20.59,  70.33,-20.30,  67.51,-19.97,  64.67,-19.56,  61.84,-19.02,  59.02,-18.34,  56.24,-17.50,  53.51,-16.48,  50.84,-15.32,  48.23,-14.05,  45.68,-12.75,  43.16,
-10.35,  131.71,-11.47,  129.01,-12.59,  126.30,-13.70,  123.61,-14.82,  120.93,-15.93,  118.26,-17.05,  115.58,-18.15,  112.88,-19.22,  110.16,-20.23,  107.39,-21.13,  104.57,-21.88,  101.69,-22.43,  98.77,-22.76,  95.82,-22.87,  92.86,-22.75,  89.91,-22.46,  87.00,-22.05,  84.14,-21.60,  81.32,-21.17,  78.53,-20.79,  75.75,-20.47,  72.96,-20.19,  70.15,-19.93,  67.32,-19.62,  64.48,-19.21,  61.66,-18.69,  58.85,-18.00,  56.09,-17.15,  53.37,-16.13,  50.73,-14.96,  48.14,-13.70,  45.59,-12.41,  43.07,
-10.10,  131.37,-11.21,  128.66,-12.31,  125.97,-13.41,  123.28,-14.51,  120.60,-15.62,  117.93,-16.73,  115.26,-17.82,  112.57,-18.88,  109.86,-19.88,  107.10,-20.77,  104.30,-21.51,  101.45,-22.06,  98.55,-22.38,  95.63,-22.48,  92.70,-22.37,  89.78,-22.08,  86.88,-21.68,  84.03,-21.23,  81.21,-20.81,  78.41,-20.44,  75.62,-20.15,  72.82,-19.90,  70.00,-19.67,  67.17,-19.38,  64.34,-19.00,  61.51,-18.48,  58.71,-17.80,  55.96,-16.95,  53.26,-15.93,  50.61,-14.77,  48.03,-13.53,  45.48,-12.24,  42.95,
-9.73,  131.11,-10.84,  128.41,-11.94,  125.72,-13.04,  123.04,-14.14,  120.36,-15.25,  117.69,-16.36,  115.02,-17.46,  112.34,-18.52,  109.63,-19.52,  106.90,-20.41,  104.11,-21.15,  101.28,-21.70,  98.41,-22.03,  95.51,-22.13,  92.60,-22.03,  89.69,-21.75,  86.81,-21.36,  83.96,-20.92,  81.13,-20.51,  78.32,-20.16,  75.52,-19.89,  72.70,-19.68,  69.88,-19.48,  67.04,-19.23,  64.20,-18.87,  61.37,-18.37,  58.57,-17.70,  55.81,-16.85,  53.10,-15.84,  50.45,-14.69,  47.86,-13.46,  45.30,-12.19,  42.75,
-9.25,  130.97,-10.36,  128.28,-11.47,  125.59,-12.57,  122.91,-13.68,  120.24,-14.80,  117.57,-15.91,  114.90,-17.02,  112.22,-18.09,  109.53,-19.09,  106.80,-19.99,  104.04,-20.74,  101.23,-21.30,  98.37,-21.65,  95.50,-21.77,  92.60,-21.68,  89.71,-21.42,  86.83,-21.04,  83.97,-20.62,  81.12,-20.22,  78.29,-19.89,  75.46,-19.65,  72.62,-19.47,  69.77,-19.31,  66.91,-19.09,  64.05,-18.76,  61.20,-18.27,  58.38,-17.61,  55.60,-16.76,  52.88,-15.74,  50.21,-14.60,  47.59,-13.38,  45.00,-12.13,  42.43,
-8.76,  130.94,-9.87,  128.25,-10.97,  125.56,-12.07,  122.89,-13.18,  120.22,-14.30,  117.56,-15.42,  114.89,-16.53,  112.22,-17.60,  109.54,-18.62,  106.82,-19.53,  104.08,-20.30,  101.29,-20.89,  98.45,-21.26,  95.59,-21.41,  92.71,-21.34,  89.82,-21.10,  86.93,-20.73,  84.05,-20.32,  81.18,-19.93,  78.31,-19.62,  75.44,-19.40,  72.57,-19.25,  69.68,-19.12,  66.79,-18.94,  63.90,-18.63,  61.02,-18.15,  58.17,-17.48,  55.37,-16.61,  52.62,-15.59,  49.92,-14.44,  47.27,-13.22,  44.64,-11.97,  42.03,
-8.37,  130.98,-9.46,  128.30,-10.55,  125.62,-11.65,  122.95,-12.75,  120.29,-13.86,  117.63,-14.97,  114.97,-16.08,  112.30,-17.16,  109.62,-18.18,  106.92,-19.11,  104.19,-19.89,  101.41,-20.50,  98.59,-20.89,  95.74,-21.06,  92.87,-21.02,  89.98,-20.80,  87.08,-20.46,  84.17,-20.06,  81.27,-19.69,  78.36,-19.39,  75.45,-19.19,  72.53,-19.05,  69.60,-18.92,  66.67,-18.73,  63.75,-18.42,  60.85,-17.94,  57.97,-17.26,  55.14,-16.40,  52.36,-15.36,  49.63,-14.21,  46.94,-12.98,  44.28,-11.73,  41.63,
-8.04,  131.07,-9.13,  128.39,-10.22,  125.72,-11.30,  123.06,-12.40,  120.39,-13.51,  117.73,-14.62,  115.07,-15.73,  112.40,-16.81,  109.72,-17.84,  107.02,-18.77,  104.29,-19.56,  101.52,-20.18,  98.71,-20.58,  95.87,-20.77,  92.99,-20.74,  90.09,-20.52,  87.18,-20.19,  84.25,-19.80,  81.32,-19.44,  78.37,-19.15,  75.42,-18.95,  72.45,-18.81,  69.48,-18.67,  66.52,-18.47,  63.57,-18.14,  60.64,-17.65,  57.74,-16.97,  54.89,-16.10,  52.09,-15.05,  49.33,-13.88,  46.62,-12.64,  43.92,-11.38,  41.23,
-7.64,  131.22,-8.74,  128.54,-9.84,  125.86,-10.94,  123.18,-12.04,  120.51,-13.16,  117.84,-14.28,  115.17,-15.40,  112.49,-16.49,  109.80,-17.53,  107.09,-18.47,  104.34,-19.27,  101.57,-19.89,  98.75,-20.30,  95.90,-20.49,  93.02,-20.45,  90.11,-20.24,  87.18,-19.90,  84.23,-19.52,  81.26,-19.15,  78.28,-18.87,  75.28,-18.66,  72.27,-18.51,  69.26,-18.35,  66.26,-18.12,  63.28,-17.77,  60.34,-17.26,  57.42,-16.57,  54.56,-15.68,  51.75,-14.61,  48.98,-13.42,  46.24,-12.16,  43.52,-10.89,  40.80,
-7.15,  131.44,-8.27,  128.74,-9.40,  126.05,-10.52,  123.35,-11.65,  120.66,-12.79,  117.97,-13.94,  115.27,-15.08,  112.57,-16.19,  109.86,-17.24,  107.13,-18.19,  104.37,-19.01,  101.58,-19.63,  98.76,-20.05,  95.89,-20.23,  93.00,-20.19,  90.08,-19.97,  87.13,-19.63,  84.15,-19.24,  81.16,-18.89,  78.13,-18.60,  75.10,-18.38,  72.05,-18.20,  69.02,-18.01,  66.00,-17.75,  63.01,-17.38,  60.05,-16.86,  57.14,-16.15,  54.28,-15.24,  51.47,-14.15,  48.70,-12.94,  45.96,-11.68,  43.23,-10.39,  40.49,
-6.66,  131.84,-7.81,  129.11,-8.96,  126.39,-10.11,  123.66,-11.27,  120.94,-12.44,  118.22,-13.61,  115.49,-14.78,  112.76,-15.91,  110.02,-16.99,  107.26,-17.96,  104.48,-18.79,  101.67,-19.43,  98.82,-19.84,  95.94,-20.02,  93.04,-19.98,  90.10,-19.75,  87.13,-19.41,  84.14,-19.02,  81.12,-18.67,  78.08,-18.37,  75.03,-18.13,  71.97,-17.92,  68.92,-17.69,  65.90,-17.39,  62.92,-17.00,  59.97,-16.46,  57.08,-15.74,  54.24,-14.82,  51.45,-13.73,  48.71,-12.50,  45.99,-11.22,  43.26,-9.92,  40.54,
-6.31,  132.41,-7.47,  129.65,-8.63,  126.89,-9.79,  124.13,-10.96,  121.38,-12.13,  118.62,-13.32,  115.86,-14.49,  113.10,-15.64,  110.33,-16.73,  107.55,-17.72,  104.74,-18.56,  101.91,-19.20,  99.05,-19.61,  96.15,-19.79,  93.24,-19.75,  90.29,-19.52,  87.31,-19.17,  84.31,-18.77,  81.27,-18.40,  78.22,-18.07,  75.14,-17.79,  72.07,-17.54,  69.02,-17.27,  66.00,-16.94,  63.02,-16.51,  60.10,-15.95,  57.23,-15.22,  54.42,-14.29,  51.67,-13.18,  48.96,-11.94,  46.26,-10.63,  43.55,-9.31,  40.83,
-6.14,  132.97,-7.30,  130.18,-8.45,  127.40,-9.60,  124.61,-10.76,  121.83,-11.93,  119.05,-13.10,  116.27,-14.27,  113.48,-15.42,  110.69,-16.51,  107.89,-17.50,  105.07,-18.33,  102.23,-18.96,  99.37,-19.37,  96.48,-19.55,  93.56,-19.51,  90.62,-19.29,  87.65,-18.94,  84.64,-18.53,  81.60,-18.13,  78.54,-17.76,  75.47,-17.44,  72.39,-17.14,  69.34,-16.83,  66.33,-16.47,  63.37,-16.02,  60.47,-15.45,  57.64,-14.71,  54.87,-13.79,  52.16,-12.68,  49.48,-11.43,  46.81,-10.10,  44.12,-8.74,  41.42,
-6.21,  133.30,-7.37,  130.51,-8.52,  127.73,-9.67,  124.94,-10.83,  122.16,-11.99,  119.38,-13.16,  116.59,-14.33,  113.81,-15.48,  111.02,-16.57,  108.22,-17.56,  105.40,-18.39,  102.56,-19.03,  99.70,-19.44,  96.81,-19.63,  93.90,-19.61,  90.96,-19.40,  88.00,-19.05,  85.00,-18.63,  81.98,-18.20,  78.94,-17.80,  75.89,-17.44,  72.84,-17.10,  69.81,-16.76,  66.82,-16.38,  63.89,-15.93,  61.02,-15.35,  58.22,-14.62,  55.49,-13.72,  52.81,-12.62,  50.16,-11.38,  47.52,-10.04,  44.86,-8.67,  42.19,
-6.64,  133.48,-7.81,  130.73,-8.98,  127.97,-10.15,  125.22,-11.32,  122.46,-12.50,  119.71,-13.68,  116.96,-14.86,  114.21,-16.03,  111.44,-17.13,  108.66,-18.14,  105.84,-19.00,  103.00,-19.66,  100.12,-20.11,  97.21,-20.33,  94.27,-20.33,  91.31,-20.13,  88.34,-19.79,  85.35,-19.36,  82.35,-18.91,  79.34,-18.49,  76.32,-18.10,  73.31,-17.74,  70.32,-17.38,  67.36,-16.98,  64.44,-16.52,  61.58,-15.95,  58.78,-15.24,  56.04,-14.35,  53.36,-13.28,  50.71,-12.04,  48.08,-10.71,  45.45,-9.33,  42.81,
-7.25,  133.71,-8.46,  131.01,-9.67,  128.31,-10.87,  125.61,-12.08,  122.91,-13.29,  120.22,-14.51,  117.52,-15.73,  114.81,-16.92,  112.08,-18.07,  109.32,-19.12,  106.51,-20.03,  103.65,-20.76,  100.74,-21.27,  97.78,-21.55,  94.78,-21.59,  91.77,-21.43,  88.74,-21.11,  85.73,-20.69,  82.74,-20.24,  79.75,-19.80,  76.77,-19.39,  73.80,-19.02,  70.83,-18.64,  67.89,-18.24,  64.97,-17.78,  62.09,-17.22,  59.25,-16.51,  56.46,-15.64,  53.71,-14.58,  51.00,-13.35,  48.34,-12.01,  45.71,-10.63,  43.09,
-7.83,  134.04,-9.08,  131.40,-10.34,  128.75,-11.59,  126.11,-12.84,  123.47,-14.10,  120.83,-15.35,  118.18,-16.61,  115.52,-17.85,  112.83,-19.04,  110.09,-20.15,  107.29,-21.13,  104.40,-21.93,  101.45,-22.52,  98.43,-22.87,  95.36,-22.97,  92.27,-22.85,  89.19,-22.56,  86.13,-22.16,  83.12,-21.71,  80.14,-21.27,  77.19,-20.85,  74.24,-20.47,  71.29,-20.09,  68.35,-19.69,  65.42,-19.22,  62.50,-18.66,  59.60,-17.96,  56.74,-17.09,  53.90,-16.03,  51.12,-14.81,  48.39,-13.47,  45.73,-12.08,  43.11,
-8.24,  134.42,-9.53,  131.81,-10.82,  129.19,-12.11,  126.59,-13.40,  123.98,-14.68,  121.37,-15.97,  118.76,-17.25,  116.13,-18.52,  113.46,-19.75,  110.73,-20.91,  107.92,-21.93,  105.02,-22.79,  102.04,-23.43,  98.98,-23.83,  95.86,-23.98,  92.71,-23.89,  89.58,-23.63,  86.49,-23.24,  83.46,-22.80,  80.49,-22.36,  77.55,-21.94,  74.62,-21.54,  71.70,-21.16,  68.76,-20.75,  65.82,-20.29,  62.87,-19.73,  59.94,-19.03,  57.02,-18.17,  54.13,-17.13,  51.29,-15.92,  48.51,-14.58,  45.82,-13.19,  43.18,
-8.42,  134.82,-9.72,  132.21,-11.02,  129.61,-12.32,  127.01,-13.62,  124.41,-14.91,  121.81,-16.21,  119.21,-17.50,  116.58,-18.78,  113.92,-20.03,  111.19,-21.20,  108.37,-22.24,  105.47,-23.13,  102.47,-23.80,  99.39,-24.23,  96.24,-24.40,  93.07,-24.34,  89.91,-24.08,  86.81,-23.70,  83.77,-23.26,  80.80,-22.82,  77.86,-22.39,  74.94,-21.99,  72.01,-21.60,  69.07,-21.19,  66.12,-20.72,  63.16,-20.15,  60.20,-19.45,  57.26,-18.60,  54.34,-17.58,  51.48,-16.38,  48.68,-15.05,  45.96,-13.66,  43.29,
-8.51,  135.28,-9.80,  132.66,-11.09,  130.04,-12.37,  127.43,-13.65,  124.81,-14.93,  122.20,-16.20,  119.59,-17.47,  116.95,-18.74,  114.27,-19.97,  111.53,-21.13,  108.70,-22.17,  105.79,-23.04,  102.78,-23.72,  99.70,-24.15,  96.55,-24.32,  93.38,-24.26,  90.23,-24.00,  87.12,-23.62,  84.08,-23.17,  81.09,-22.71,  78.14,-22.27,  75.21,-21.85,  72.26,-21.44,  69.31,-21.01,  66.34,-20.52,  63.37,-19.94,  60.40,-19.24,  57.45,-18.39,  54.54,-17.36,  51.68,-16.17,  48.88,-14.85,  46.15,-13.46,  43.45,
-8.71,  135.83,-9.95,  133.19,-11.19,  130.55,-12.42,  127.91,-13.65,  125.28,-14.87,  122.64,-16.09,  120.00,-17.31,  117.34,-18.52,  114.63,-19.69,  111.87,-20.80,  109.03,-21.80,  106.10,-22.63,  103.10,-23.27,  100.02,-23.67,  96.89,-23.82,  93.74,-23.74,  90.60,-23.47,  87.50,-23.06,  84.45,-22.59,  81.45,-22.11,  78.47,-21.65,  75.51,-21.21,  72.54,-20.78,  69.56,-20.33,  66.57,-19.83,  63.60,-19.24,  60.64,-18.54,  57.71,-17.69,  54.82,-16.69,  51.98,-15.51,  49.19,-14.21,  46.46,-12.83,  43.75,
-8.97,  136.46,-10.14,  133.80,-11.31,  131.14,-12.48,  128.49,-13.64,  125.83,-14.80,  123.18,-15.94,  120.51,-17.09,  117.82,-18.21,  115.10,-19.31,  112.31,-20.33,  109.45,-21.25,  106.52,-22.02,  103.52,-22.60,  100.45,-22.95,  97.34,-23.07,  94.22,-22.96,  91.10,-22.67,  88.01,-22.25,  84.95,-21.76,  81.92,-21.26,  78.91,-20.78,  75.90,-20.33,  72.89,-19.89,  69.89,-19.43,  66.89,-18.92,  63.91,-18.34,  60.97,-17.65,  58.06,-16.83,  55.19,-15.85,  52.38,-14.72,  49.61,-13.45,  46.88,-12.10,  44.16,
-9.10,  137.08,-10.22,  134.42,-11.33,  131.75,-12.44,  129.07,-13.54,  126.40,-14.64,  123.73,-15.73,  121.04,-16.81,  118.33,-17.88,  115.58,-18.90,  112.77,-19.86,  109.90,-20.72,  106.96,-21.42,  103.97,-21.94,  100.92,-22.25,  97.84,-22.33,  94.74,-22.20,  91.65,-21.90,  88.57,-21.46,  85.51,-20.97,  82.45,-20.46,  79.40,-19.98,  76.34,-19.53,  73.29,-19.10,  70.24,-18.65,  67.22,-18.16,  64.23,-17.60,  61.27,-16.95,  58.35,-16.16,  55.47,-15.23,  52.65,-14.14,  49.86,-12.91,  47.11,-11.61,  44.36,
-9.01,  137.55,-10.11,  134.88,-11.20,  132.21,-12.28,  129.53,-13.35,  126.85,-14.42,  124.17,-15.47,  121.47,-16.52,  118.74,-17.56,  115.98,-18.56,  113.17,-19.49,  110.29,-20.32,  107.36,-21.01,  104.37,-21.51,  101.34,-21.82,  98.27,-21.90,  95.20,-21.77,  92.12,-21.47,  89.05,-21.04,  85.98,-20.55,  82.90,-20.04,  79.82,-19.56,  76.74,-19.11,  73.65,-18.69,  70.59,-18.26,  67.54,-17.80,  64.52,-17.27,  61.54,-16.64,  58.60,-15.90,  55.70,-15.01,  52.85,-13.95,  50.03,-12.77,  47.24,-11.51,  44.45,
-8.86,  137.82,-9.96,  135.16,-11.06,  132.49,-12.15,  129.83,-13.23,  127.15,-14.30,  124.47,-15.36,  121.78,-16.41,  119.06,-17.45,  116.31,-18.46,  113.50,-19.40,  110.63,-20.24,  107.70,-20.95,  104.72,-21.47,  101.69,-21.80,  98.63,-21.90,  95.55,-21.80,  92.47,-21.51,  89.39,-21.10,  86.31,-20.61,  83.23,-20.11,  80.14,-19.63,  77.05,-19.18,  73.96,-18.76,  70.88,-18.34,  67.82,-17.88,  64.79,-17.37,  61.79,-16.77,  58.83,-16.04,  55.91,-15.17,  53.03,-14.14,  50.19,-12.97,  47.37,-11.74,  44.56,
-8.75,  137.91,-9.88,  135.27,-11.01,  132.63,-12.13,  129.98,-13.24,  127.33,-14.34,  124.67,-15.43,  121.99,-16.51,  119.29,-17.58,  116.55,-18.61,  113.75,-19.58,  110.89,-20.46,  107.97,-21.19,  104.99,-21.75,  101.95,-22.10,  98.88,-22.23,  95.79,-22.15,  92.69,-21.88,  89.60,-21.48,  86.51,-21.00,  83.43,-20.50,  80.35,-20.02,  77.26,-19.57,  74.18,-19.14,  71.10,-18.72,  68.05,-18.26,  65.02,-17.75,  62.01,-17.14,  59.04,-16.42,  56.10,-15.55,  53.20,-14.53,  50.34,-13.37,  47.51,-12.14,  44.69,
-8.63,  137.90,-9.80,  135.27,-10.97,  132.64,-12.13,  130.01,-13.28,  127.37,-14.42,  124.72,-15.55,  122.06,-16.67,  119.37,-17.78,  116.64,-18.85,  113.85,-19.85,  111.00,-20.76,  108.08,-21.52,  105.09,-22.11,  102.04,-22.49,  98.96,-22.64,  95.85,-22.58,  92.74,-22.33,  89.64,-21.94,  86.55,-21.48,  83.47,-20.99,  80.40,-20.52,  77.34,-20.07,  74.28,-19.65,  71.23,-19.23,  68.20,-18.77,  65.18,-18.26,  62.18,-17.66,  59.21,-16.95,  56.27,-16.09,  53.37,-15.09,  50.50,-13.95,  47.67,-12.73,  44.86,
-8.33,  137.85,-9.54,  135.22,-10.75,  132.58,-11.95,  129.94,-13.15,  127.29,-14.33,  124.64,-15.50,  121.97,-16.67,  119.27,-17.82,  116.54,-18.93,  113.75,-19.97,  110.89,-20.91,  107.97,-21.71,  104.97,-22.33,  101.92,-22.74,  98.83,-22.92,  95.71,-22.89,  92.59,-22.66,  89.49,-22.31,  86.40,-21.88,  83.34,-21.43,  80.30,-20.99,  77.27,-20.58,  74.25,-20.18,  71.24,-19.79,  68.24,-19.36,  65.25,-18.88,  62.28,-18.31,  59.33,-17.63,  56.41,-16.81,  53.52,-15.86,  50.66,-14.77,  47.84,-13.59,  45.07,
